id	988f
unige:162766	Swiss National Science Foundation
unige:162766	Swiss National Science Foundation
unige:162766	Science Foundation Ireland
unige:162778	Swiss National Science Foundation
unige:162778	Swiss National Science Foundation
unige:162778	Swiss National Science Foundation
unige:162782	Swiss National Science Foundation
unige:162785	European Society of Cardiology
unige:162787	Swiss National Science Foundation
unige:162800	Swiss National Science Foundation
unige:162806	Swiss National Science Foundation
unige:162806	Swiss National Science Foundation
unige:162810	Swiss National Science Foundation
unige:162816	Swiss National Science Foundation
unige:162816	Swiss National Science Foundation
unige:162820	Swiss National Science Foundation
unige:162820	Ligue Genevoise contre le cancer
unige:162827	Swiss National Science Foundation
unige:162829	NIDA NIH HHS
unige:162829	Ministry of Education, University and Research in Italy
unige:162831	Medical Direction of University Hospitals of Geneva
unige:162831	Swiss National Science Foundation
unige:162831	Swiss National Science Foundation
unige:162831	Swiss National Science Foundation
unige:162832	Swiss National Science Foundation
unige:162834	Swiss National Science Foundation
unige:162839	Ministerio de Ciencia e InnovaciÃ³n
unige:162839	Ministerio de EducaciÃ³n, Cultura y Deporte
unige:162839	Junta de AndalucÃ­a
unige:162842	Swiss National Science Foundation
unige:162846	Service Industriels de Genéve (SIG)
unige:162847	European Commission
unige:162847	European Commission
unige:162847	European Commission
unige:162847	European Commission
unige:162847	German Federal Ministry of Education and Research
unige:162847	Medical Research Council
unige:162847	Walnuts and Healthy Aging
unige:162847	Alzheimer's Society
unige:162847	European Research Council
unige:162847	Spanish Ministry of Economy and Competitiveness
unige:162847	Wellcome Trust
unige:162847	Medical Student Research Program at the University of Oslo
unige:162847	Norwegian Research Council
unige:162847	NIA NIH HHS
unige:162847	National Association for Public Health
unige:162853	Bundesministerium fuÌr Bildung und Forschung
unige:162853	German Federal Ministry of Education and Research
unige:162853	Max Planck Institute for Human Development
unige:162854	UK Research and Innovation
unige:162854	UK Research and Innovation
unige:162856	European Commission
unige:162856	European Commission
unige:162856	European Commission
unige:162856	European Commission
unige:162857	European Research Council
unige:162859	Basilea Pharmaceutica International Ltd.
unige:162863	Swiss National Science Foundation
unige:162863	Swiss National Science Foundation
unige:162864	Swiss National Science Foundation
unige:162865	Swiss National Science Foundation
unige:162865	Swiss National Science Foundation
unige:162871	Swiss National Science Foundation
unige:162884	Swiss National Science Foundation
unige:162886	Swiss National Science Foundation
unige:162887	World Health Organization
unige:162889	Swiss National Science Foundation
unige:162889	Unimedsuisse
unige:162891	Private Foundation of the Geneva University Hospitals
unige:162891	Fondation des Grangettes
unige:162891	Center for Emerging Viral Diseases
unige:162892	European Commission
unige:162893	European Commission
unige:162894	NICHD NIH HHS
unige:162899	European Commission
unige:162903	Swiss National Science Foundation
unige:162911	Swiss National Science Foundation
unige:162911	Swiss National Science Foundation
unige:162912	European Commission
unige:162913	Swiss National Science Foundation
unige:162913	Swiss National Science Foundation
unige:162913	Kavli Institute at Cornell
unige:162913	U.S. Department of Health &amp; Human Services | NIH | National Center for Complementary and Integrative Health
unige:162913	Fundación Ramón Areces
unige:162916	European Research Council
unige:162917	Louis-Jeantet Foundation
unige:162917	Swiss National Science Foundation
unige:162917	Ligue Genevoise contre le cancer
unige:162917	Foundations Gertrude Von Meissner, Bärgüf, Bodifée and Auris
unige:162921	Swiss National Science Foundation
unige:162922	Spanish Ministry of Economy and Competitiveness
unige:162922	Spanish Ministry of Science Innovation and Universities
unige:162926	EMDO Stiftung
unige:162926	Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung
unige:162926	Schweizerische Herzstiftung
unige:162926	Baasch Medicus Foundation
unige:162927	European Commission
unige:162934	European Commission
unige:162935	European Commission
unige:162936	Fondazione Telethon
unige:162936	Fondazione Cariplo
unige:162942	Clinton Health Access Initiative
unige:162968	Diabetes Foundation to the International Insulin Foundation
unige:162972	Swiss Agency for Development and Cooperation
unige:162972	World Health Organization
unige:162972	International Committee of the Red Cross
unige:162974	Bill & Melinda Gates Foundation
unige:162977	Bill & Melinda Gates Foundation
unige:162986	Swiss National Science Foundation
unige:162986	Swiss National Science Foundation
unige:162986	Swiss National Science Foundation
unige:162987	Swiss National Science Foundation
unige:162988	Swiss National Science Foundation
unige:162988	Swiss National Science Foundation
unige:162996	Swiss National Science Foundation
unige:162997	Swiss National Science Foundation
unige:162997	Swiss National Science Foundation
unige:163001	Fonds national suisse (FNS)
unige:163027	Swiss National Science Foundation
unige:163027	European Commission
unige:163033	Swiss National Science Foundation
unige:163096	European Commission
unige:163099	Swiss National Science Foundation
unige:163106	European Commission
unige:163109	Swiss National Science Foundation
unige:163115	Swiss National Science Foundation
unige:163117	Geneva University Hospitals
unige:163123	European Commission
unige:163127	Swiss National Science Foundation
unige:163127	Swiss National Science Foundation
unige:163129	Swiss National Science Foundation
unige:163132	Swiss National Science Foundation
unige:163145	Geneva University Hospitals
unige:163159	Innosuisse
unige:163160	Swiss National Science Foundation
unige:163160	European Commission
unige:163160	European Commission
unige:163160	Swiss National Science Foundation
unige:163164	NordForsk
unige:163164	Novartis
unige:163165	HUG Private Foundation
unige:163165	Giorgi-Cavaglieri Foundation
unige:163165	National Institute of Allergy and Infectious Diseases of the National Institutes of Health
unige:163167	Pfizer
unige:163168	Stiftung für Rheumaforschung, Zurich, Switzerland
unige:163169	Novartis
unige:163175	Fondation Bertarelli
unige:163175	Swiss National Science Foundation
unige:163175	Swiss National Science Foundation
unige:163175	Swiss National Science Foundation
unige:163178	Swiss National Science Foundation
unige:163178	Swiss National Science Foundation
unige:163179	Swiss National Science Foundation
unige:163179	Swiss National Science Foundation
unige:163179	European Commission
unige:163195	Horizon 2020
unige:163195	Colorado State University
unige:163219	Swiss National Science Foundation
unige:163219	Swiss National Science Foundation
unige:163219	Fondation pour la recherche hematologique, Geneva
unige:163232	Swiss National Science Foundation
unige:163254	European Commission
unige:163281	NIA NIH HHS
unige:163281	NCRR NIH HHS
unige:163281	NHLBI NIH HHS
unige:163281	NHLBI NIH HHS
unige:163281	NHLBI NIH HHS
unige:163281	NHGRI NIH HHS
unige:163281	NHLBI NIH HHS
unige:163281	NHLBI NIH HHS
unige:163281	NHLBI NIH HHS
unige:163281	NHLBI NIH HHS
unige:163281	NHLBI NIH HHS
unige:163281	NIGMS NIH HHS
unige:163281	NHLBI NIH HHS
unige:163281	NHLBI NIH HHS
unige:163281	National Heart, Lung, and Blood Institute
unige:163281	Robert Wood Johnson Foundation
unige:163281	National Institutes of Health
unige:163281	Kaiser Permanente Community Benefit Programs
unige:163281	Wayne and Gladys Valley Foundation
unige:163281	National Human Genome Research Institute
unige:163281	Foundation of Medical Researchers
unige:163281	National Institutes of Health Roadmap for Medical Research
unige:163281	Ellison Medical Foundation
unige:163281	Geneva University Hospitals
unige:163285	Swiss National Science Foundation
unige:163285	FNS
unige:163296	Swiss National Science Foundation
unige:163297	Swiss National Science Foundation
unige:163298	NICHD NIH HHS
unige:163298	NIMH NIH HHS
unige:163298	Swiss National Science Foundation
unige:163304	National Key R&D Program of China
unige:163307	Swiss National Science Foundation
unige:163307	Swiss National Science Foundation
unige:163332	Swiss National Science Foundation
unige:163350	Swiss National Science Foundation
unige:163355	Swiss National Science Foundation
unige:163356	Swiss National Science Foundation
unige:163356	Swiss National Science Foundation
unige:163362	Swiss National Science Foundation
unige:163364	Swiss National Science Foundation
unige:163364	Swiss National Science Foundation
unige:163364	Swiss National Science Foundation
unige:163364	Swiss National Science Foundation
unige:163364	Swiss National Science Foundation
unige:163364	Swiss National Science Foundation
unige:163368	Swiss National Science Foundation
unige:163368	SNSF
unige:163371	Swiss National Science Foundation
unige:163379	Swiss National Science Foundation
unige:163379	Swiss National Science Foundation
unige:163379	Swiss National Science Foundation
unige:163379	Swiss National Science Foundation
unige:163380	Swiss National Science Foundation
unige:163380	Swiss National Science Foundation
unige:163381	Swiss National Science Foundation
unige:163381	Swiss National Science Foundation
unige:163384	Swiss National Science Foundation
unige:163387	Swiss National Science Foundation
unige:163388	Swiss National Science Foundation
unige:163388	Swiss National Science Foundation
unige:163394	Swiss National Science Foundation
unige:163394	Swiss National Science Foundation
unige:163429	Swiss National Science Foundation
unige:163431	Swiss National Science Foundation
unige:163450	Swiss National Science Foundation
unige:163450	SNSF
unige:163450	SNSF
unige:163454	Swiss National Science Foundation
unige:163454	Swiss National Science Foundation
unige:163454	Swiss National Science Foundation
unige:163456	Swiss National Science Foundation
unige:163464	Swiss National Science Foundation
unige:163469	Swiss National Science Foundation
unige:163470	Swiss National Science Foundation
unige:163480	Swiss National Science Foundation
unige:163486	Swiss National Science Foundation
unige:163491	Swiss National Science Foundation
unige:163542	Swiss National Science Foundation
unige:163544	Swiss National Science Foundation
unige:163547	Swiss National Science Foundation
unige:163549	Swiss National Science Foundation
unige:163551	Swiss National Science Foundation
unige:163552	Swiss National Science Foundation
unige:163552	Swiss National Science Foundation
unige:163552	Swiss National Science Foundation
unige:163552	Private Foundation of the University Hospital of Geneva 
unige:163552	Geneva Academic Society 
unige:163555	Swiss National Science Foundation
unige:163555	Swiss National Science Foundation
unige:163555	Swiss National Science Foundation
unige:163555	European Commission
unige:163574	European Commission
unige:163575	European Commission
unige:163576	European Commission
unige:163578	Swiss National Science Foundation
unige:163579	Swiss National Science Foundation
unige:163579	Swiss National Science Foundation
unige:163584	European Commission
unige:163586	National Health and Facility Planning Commission of the People's Republic of China
unige:163586	National Key R&D Program of China
unige:163587	Beijing Hospital Clinical Research 121 Project
