856_domain	date	DATA	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER
RGA.REVUES.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
RGA.REVUES.ORG	2014	0	0	0	0	0	0	0	0	0	0	1	1	0
RGA.REVUES.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
RGA.REVUES.ORG	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
RGE.REVUES.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
RGI.REVUES.ORG	2015	0	0	0	0	0	0	0	0	0	0	1	1	0
RHEI.REVUES.ORG	2002	0	0	0	0	0	0	0	0	0	0	0	0	0
RHEUMATOLOGY.OXFORDJOURNALS.ORG	2009	0	3	3	0	0	0	0	0	0	0	0	0	0
RHINOLOGYJOURNAL.COM	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
RHINOLOGYJOURNAL.COM	2023	0	1	1	1	0	0	0	0	0	0	0	0	0
RHMC.FR	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
RIA.REVUESONLINE.COM	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
RICHTERZEITUNG.WEBLAW.CH	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
RICHTERZEITUNG.WEBLAW.CH	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
RICHTERZEITUNG.WEBLAW.CH	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
RICL.AELINCO.ES	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
RIETHNO.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
RIFEFF.ORG	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
RIG-TD.SI	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
RIG.REVUESONLINE.COM	2014	0	0	0	0	0	0	0	0	0	0	1	1	0
RINTONPRESS.COM	2003	0	0	0	0	0	0	0	0	0	0	0	0	0
RINTONPRESS.COM	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
RINTONPRESS.COM	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
RIPS-IRSP.COM	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
RIPS-IRSP.COM	2018	0	0	0	0	0	0	0	0	0	0	1	1	0
RIPS-IRSP.COM	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
RIPS-IRSP.COM	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
RITPU.CA	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
RITPU.CA	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
RITPU.CA	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
RITPU.CA	2023	0	1	1	0	0	0	0	0	1	0	0	0	0
RITPU.ORG	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
RITPU.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
RITPU.ORG	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
RIVISTA-RMH.CH	2012	0	1	1	0	0	0	0	0	0	0	0	0	0
RIVISTAOIDU.NET	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
RIVISTAOIDU.NET	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
RIVISTEWEB.IT	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
RJGEO.RO	2014	0	0	0	0	0	0	0	0	0	0	1	0	1
RJLM.RO	2015	0	1	1	0	0	0	0	0	0	0	0	0	0
RMDOPEN.BMJ.COM	2018	0	3	3	0	0	0	0	0	0	0	0	0	0
RMDOPEN.BMJ.COM	2020	0	2	2	0	0	0	0	0	0	0	0	0	0
RMDOPEN.BMJ.COM	2021	0	5	5	0	0	0	0	0	0	0	0	0	0
RMDOPEN.BMJ.COM	2022	0	3	3	0	0	0	0	0	0	0	0	0	0
RMDOPEN.BMJ.COM	2023	0	2	2	1	0	0	0	0	0	0	0	0	0
RMDOPEN.BMJ.COM	2024	0	1	1	0	0	0	0	0	0	0	1	1	0
RMS.MEDHYG.CH	2006	0	3	3	1	0	0	0	0	0	0	0	0	0
RMS.MEDHYG.CH	2008	0	42	40	4	0	0	0	0	0	0	0	0	0
RMS.MEDHYG.CH	2009	0	41	40	5	0	0	0	0	0	0	0	0	0
RMS.MEDHYG.CH	2010	0	25	25	0	0	0	0	0	1	0	0	0	0
RMS.MEDHYG.CH	2011	0	90	87	10	0	1	0	0	2	0	0	0	0
RMS.MEDHYG.CH	2012	0	104	104	2	0	0	0	0	4	0	0	0	0
RMS.MEDHYG.CH	2013	0	99	95	7	0	0	0	0	3	0	0	0	0
RMS.MEDHYG.CH	2014	0	37	36	4	0	0	0	0	0	0	0	0	0
RMS.MEDHYG.CH	2015	0	2	2	0	0	0	0	0	0	0	0	0	0
RNAJOURNAL.CSHLP.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
RNAJOURNAL.CSHLP.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
RNAJOURNAL.CSHLP.ORG	2017	0	1	0	0	1	0	0	0	0	0	0	0	0
RNAJOURNAL.CSHLP.ORG	2023	0	3	0	1	2	0	0	0	0	0	2	2	0
RO-JOURNAL.BIOMEDCENTRAL.COM	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
RO-JOURNAL.BIOMEDCENTRAL.COM	2024	0	1	1	0	0	0	0	0	0	0	1	1	0
RO.ECU.EDU.AU	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
RO.ECU.EDU.AU	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
ROCHI.UTCLUJ.RO	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
ROF.OXFORDJOURNALS.ORG	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
ROLANDBERGER.COM	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
ROLANDBERGER.COM	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
ROLANDBERGER.DE	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
ROMATREPRESS.UNIROMA3.IT	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
ROOTS-ROUTES.ORG	2022	0	1	0	0	0	0	1	0	0	0	0	0	0
ROSENFLUH.CH	2011	0	1	1	0	0	0	0	0	0	0	0	0	0
ROSENFLUH.CH	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
ROUSSEAU.SLATKINE.COM	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUTLEDGE.COM	2005	0	1	0	0	1	0	0	0	0	0	0	0	0
ROUTLEDGE.COM	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUTLEDGE.COM	2012	0	1	0	0	0	0	1	0	0	0	0	0	0
ROUTLEDGE.COM	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUTLEDGE.COM	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUTLEDGE.COM	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUTLEDGE.COM	2018	0	1	0	0	0	0	1	0	0	0	0	0	0
ROUTLEDGE.COM	2019	0	0	0	0	0	0	0	0	0	0	1	1	0
ROUTLEDGE.COM	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUTLEDGE.COM	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
ROUTLEDGE.COM	2022	0	1	0	0	0	0	1	0	0	0	0	0	0
ROYALSOCIETYPUBLISHING.ORG	1987	0	1	0	0	1	0	0	0	0	0	0	0	0
ROYALSOCIETYPUBLISHING.ORG	2013	0	1	0	0	1	0	0	0	0	0	1	0	1
ROYALSOCIETYPUBLISHING.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
ROYALSOCIETYPUBLISHING.ORG	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
ROYALSOCIETYPUBLISHING.ORG	2018	0	1	0	0	1	0	0	0	0	0	0	0	0
ROYALSOCIETYPUBLISHING.ORG	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
ROYALSOCIETYPUBLISHING.ORG	2020	0	1	0	0	0	0	1	0	0	0	0	0	0
ROYALSOCIETYPUBLISHING.ORG	2021	0	3	1	0	0	0	2	0	0	0	2	1	1
ROYALSOCIETYPUBLISHING.ORG	2023	0	1	0	0	1	1	0	0	0	0	1	1	0
RS.FIGSHARE.COM	2021	1	1	1	0	0	0	0	0	0	0	1	0	1
RSC.ORG	1995	0	0	0	0	0	0	0	0	0	0	0	0	0
RSC.ORG	1997	0	2	0	0	0	2	0	0	0	0	0	0	0
RSC.ORG	1998	0	0	0	0	0	0	0	0	0	0	0	0	0
RSC.ORG	1999	0	1	0	0	0	1	0	0	0	0	0	0	0
RSC.ORG	2000	0	2	0	0	0	2	0	0	0	0	0	0	0
RSC.ORG	2001	0	2	0	0	0	2	0	0	0	0	0	0	0
RSC.ORG	2002	0	0	0	0	0	0	0	0	0	0	0	0	0
RSC.ORG	2003	0	0	0	0	0	0	0	0	0	0	0	0	0
RSC.ORG	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
RSC.ORG	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
RSC.ORG	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
RSC.ORG	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
RSC.ORG	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
RSC.ORG	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
RSC.ORG	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
RSI.AIP.ORG	2003	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPB.ROYALSOCIETYPUBLISHING.ORG	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
RSPB.ROYALSOCIETYPUBLISHING.ORG	2018	0	1	0	0	0	0	1	0	0	0	0	0	0
RSSE.CH	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
RSSE.CH	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
RSSE.CH	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
RSSE.CH	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
RSSE.ELEARNINGLAB.ORG	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
RSSE.ELEARNINGLAB.ORG	2002	0	0	0	0	0	0	0	0	0	0	0	0	0
RSSE.ELEARNINGLAB.ORG	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
RSSE.ELEARNINGLAB.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
RSSE.ELEARNINGLAB.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
RSSE.ELEARNINGLAB.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
RSW.BECK.DE	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
RTHPH.CH	2011	0	1	1	0	0	0	0	0	0	0	0	0	0
RTHPH.CH	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
RTHPH.CH	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
RUEGGERVERLAG.CH	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
RUEGGERVERLAG.CH	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
RUN.UNL.PT	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
RUPRESS.ORG	1983	0	1	0	0	1	0	0	0	0	0	1	1	0
RUPRESS.ORG	1992	0	1	0	0	1	0	0	0	0	0	1	1	0
RUPRESS.ORG	1995	0	1	0	0	1	0	0	0	0	0	0	0	0
RUPRESS.ORG	1996	0	1	0	0	1	0	0	0	0	0	0	0	0
RUPRESS.ORG	1999	0	2	0	0	2	0	0	0	0	0	0	0	0
RUPRESS.ORG	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
RUPRESS.ORG	2008	0	2	0	0	2	0	0	0	0	0	0	0	0
RUPRESS.ORG	2010	0	1	0	0	1	0	0	0	0	0	0	0	0
RUPRESS.ORG	2011	0	2	1	1	1	0	0	0	0	0	0	0	0
RUPRESS.ORG	2013	0	0	0	0	0	0	0	0	0	0	1	1	0
RUPRESS.ORG	2014	0	0	0	0	0	0	0	0	0	0	2	2	1
RUPRESS.ORG	2015	0	1	0	0	1	0	0	0	0	0	1	1	1
RUPRESS.ORG	2016	0	1	0	0	1	0	0	0	0	0	0	0	0
RUPRESS.ORG	2018	0	1	0	0	1	0	0	0	0	0	4	4	2
RUPRESS.ORG	2020	0	0	0	0	0	0	0	0	0	0	1	1	1
RUPRESS.ORG	2021	0	0	0	0	0	0	0	0	0	0	1	1	1
RUPRESS.ORG	2022	0	2	1	2	0	0	0	0	0	0	1	1	0
RUPRESS.ORG	2023	0	4	0	1	4	0	0	0	0	0	3	2	2
S-N-G.CH	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
S-N-G.CH	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
SAE.HYPOTHESES.ORG	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
SAE.HYPOTHESES.ORG	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
SAEZ.CH	2005	0	1	1	0	0	0	0	0	0	0	0	0	0
SAEZ.CH	2010	0	1	1	0	0	0	0	0	0	0	0	0	0
SAEZ.CH	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
SAEZ.CH	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
SAFA.RICE.EDU	2006	1	1	0	0	1	0	0	0	0	0	1	1	0
SAFA.RICE.EDU	2016	0	1	0	0	1	0	0	0	0	0	1	1	0
SAGW.CH	2006	0	2	2	0	0	0	0	0	0	0	0	0	0
SAGW.CH	2009	0	1	0	0	1	0	0	0	0	0	0	0	0
SAGW.CH	2010	0	1	0	0	1	0	0	0	0	0	0	0	0
SAGW.CH	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
SAGW.CH	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
SAGW.CH	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
SAGW.CH	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
SAGW.CH	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
SAGW.CH	2017	0	1	0	0	1	0	0	0	0	0	1	1	0
SAGW.CH	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
SAGW.CH	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
SAGW.CH	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
SAGW.CH	2024	0	0	0	0	0	0	0	0	0	0	0	0	0
SAJHIVMED.ORG.ZA	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
SAKA-ASAC.CH	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
SAKA-ASAC.CH	2024	0	0	0	0	0	0	0	0	0	0	0	0	0
SAKK.CH	2013	0	1	1	0	0	0	0	0	0	0	0	0	0
SAKK.CH	2016	0	1	1	0	0	0	0	0	0	0	0	0	0
SAKK.CH	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
SAMW.CH	1998	0	1	1	0	0	0	0	0	0	0	0	0	0
SAMW.CH	2005	0	1	1	0	0	0	0	0	0	0	0	0	0
SAMW.CH	2006	0	1	1	0	0	0	0	0	0	0	0	0	0
SAMW.CH	2010	0	1	1	0	0	0	0	0	0	0	0	0	0
SANP.CH	2008	0	3	3	0	0	0	0	0	0	0	0	0	0
SANP.CH	2010	0	1	1	0	0	0	0	0	0	0	0	0	0
SANP.CH	2011	0	1	1	0	0	0	0	0	0	0	0	0	0
SANP.CH	2016	0	1	1	0	0	0	0	0	0	0	0	0	0
SANP.CH	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
SANP.CH	2021	0	1	1	1	0	0	0	0	0	0	0	0	0
SANTECOM.QC.CA	1998	0	1	1	0	0	0	0	0	0	0	0	0	0
SARASVATI.FR	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
SAS-REVUE.ORG	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
SAS-REVUE.ORG	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
SAS-REVUE.ORG	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
SASBDB.ORG	2020	1	1	0	1	0	0	0	0	0	0	1	1	1
SAUDIJA.ORG	2021	0	2	2	0	0	0	0	0	0	0	0	0	0
SAVOIRS.USHERBROOKE.CA	2018	1	0	0	0	0	0	0	0	0	0	0	0	0
SAVOIRSENPRISME.COM	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
SBIS.ORG.BR	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
SBLCENTRAL.ORG	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
SBLCENTRAL.ORG	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
SBLCENTRAL.ORG	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
SCAILLET.CH	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
SCAN.OXFORDJOURNALS.ORG	2009	0	1	0	1	0	0	1	0	0	0	0	0	0
SCAN.OXFORDJOURNALS.ORG	2015	0	1	0	1	0	0	1	0	0	0	1	1	0
SCG.UNIBE.CH	1993	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHATTAUER.DE	1995	0	1	0	1	0	0	0	0	0	0	0	0	0
SCHATTAUER.DE	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHATTAUER.DE	2006	0	1	1	0	0	0	0	0	0	0	0	0	0
SCHATTAUER.DE	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
SCHEIBEHENNE.DE	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHEIBEHENNE.DE	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHOLARBANK.NUS.EDU.SG	2020	0	1	1	0	0	0	0	0	0	0	0	0	0
SCHOLARCOMMONS.USF.EDU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHOLARCOMMONS.USF.EDU	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHOLARLYCOMMONS.LAW.CASE.EDU	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHOLARLYPUBLISHINGCOLLECTIVE.ORG	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHULTHESS.COM	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHULTHESS.COM	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHULTHESS.COM	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHWABE.CH	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHWABE.CH	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHWABEONLINE.CH	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHWABEONLINE.CH	2020	0	0	0	0	0	0	0	0	0	0	1	1	0
SCHWABEONLINE.CH	2022	0	0	0	0	0	0	0	0	0	0	1	1	0
SCHWABEONLINE.CH	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHWABEONLINE.CH	2024	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHWEIZERBART.DE	1995	0	0	0	0	0	0	0	0	0	0	0	0	0
SCHWEIZERBART.DE	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
SCI-DRIL.NET	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIALERT.NET	2016	0	1	0	1	0	0	0	0	0	0	0	0	0
SCICRUNCH.ORG	2019	1	1	0	1	0	0	0	0	0	0	0	0	0
SCIEDUPRESS.COM	2021	0	2	2	0	0	0	0	0	0	0	0	0	0
SCIEDUPRESS.COM	2022	0	2	2	0	0	0	0	1	0	0	0	0	0
SCIELO.BR	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIELO.BR	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
SCIELO.BR	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIELO.BR	2017	0	1	0	0	0	0	0	1	0	0	0	0	0
SCIELO.BR	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIELO.BR	2020	0	1	0	0	0	0	0	0	1	0	0	0	0
SCIELO.BR	2021	0	2	2	0	0	0	0	0	0	0	0	0	0
SCIELO.ISCIII.ES	2016	0	1	1	0	0	0	0	0	0	0	0	0	0
SCIELO.ISCIII.ES	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
SCIELOSP.ORG	2014	0	1	1	0	0	0	0	0	0	0	0	0	0
SCIENCE.ORG	1999	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCE.ORG	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCE.ORG	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCE.ORG	2014	0	2	0	0	2	0	0	0	0	0	0	0	0
SCIENCE.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCE.ORG	2016	0	1	0	0	1	0	0	0	0	0	1	1	0
SCIENCE.ORG	2018	0	2	0	0	2	0	0	0	0	0	1	1	0
SCIENCE.ORG	2019	0	2	0	1	1	0	0	0	0	0	3	2	1
SCIENCE.ORG	2020	0	1	0	0	1	0	0	0	0	0	1	1	1
SCIENCE.ORG	2021	0	2	1	1	0	0	0	0	0	0	4	3	1
SCIENCE.ORG	2022	1	11	2	8	5	0	0	0	0	0	10	9	3
SCIENCE.ORG	2023	0	10	2	4	4	2	0	0	0	0	6	5	2
SCIENCE.ORG	2024	0	3	1	1	2	0	1	0	0	0	2	2	1
SCIENCE.ORG.GE	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCE.SCIENCEMAG.ORG	2001	0	1	1	0	0	0	0	0	0	0	0	0	0
SCIENCE.SCIENCEMAG.ORG	2016	0	1	0	0	1	0	0	0	0	0	0	0	0
SCIENCE.SCIENCEMAG.ORG	2019	0	1	1	1	0	0	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1979	0	0	0	0	0	0	0	0	0	0	1	1	0
SCIENCEDIRECT.COM	1980	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1981	0	0	0	0	0	0	0	0	0	0	1	1	0
SCIENCEDIRECT.COM	1982	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1985	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1986	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1988	0	0	0	0	0	0	0	0	0	0	1	1	0
SCIENCEDIRECT.COM	1989	0	1	0	1	0	0	0	0	0	0	1	1	0
SCIENCEDIRECT.COM	1990	0	1	0	1	0	0	0	0	0	0	3	3	0
SCIENCEDIRECT.COM	1991	0	1	0	1	0	0	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1992	0	2	0	1	1	1	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1993	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1994	0	2	0	1	0	1	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1995	0	15	1	10	0	3	0	0	1	0	0	0	0
SCIENCEDIRECT.COM	1996	0	13	0	13	0	0	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1997	0	15	2	12	0	2	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1998	0	13	0	10	0	3	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	1999	0	14	2	7	2	3	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	2000	0	18	8	6	3	1	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	2001	0	16	5	13	0	1	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	2002	0	12	3	5	1	2	0	0	1	0	1	1	0
SCIENCEDIRECT.COM	2003	0	17	5	9	0	2	0	0	1	0	0	0	0
SCIENCEDIRECT.COM	2004	0	15	2	6	2	4	0	0	1	0	2	2	0
SCIENCEDIRECT.COM	2005	0	24	8	9	0	5	3	0	0	0	1	1	0
SCIENCEDIRECT.COM	2006	0	15	6	6	1	1	1	0	0	0	1	1	0
SCIENCEDIRECT.COM	2007	0	17	6	4	1	4	3	0	1	0	1	1	0
SCIENCEDIRECT.COM	2008	0	39	30	10	2	1	0	3	0	0	0	0	0
SCIENCEDIRECT.COM	2009	0	38	19	11	1	7	5	0	0	0	2	2	1
SCIENCEDIRECT.COM	2010	0	72	46	20	1	11	2	1	0	0	0	0	0
SCIENCEDIRECT.COM	2011	0	16	9	5	2	4	1	0	0	0	2	2	0
SCIENCEDIRECT.COM	2012	0	14	11	0	3	0	0	0	0	0	2	2	0
SCIENCEDIRECT.COM	2013	0	15	11	1	1	3	1	1	0	0	1	1	0
SCIENCEDIRECT.COM	2014	0	12	7	3	4	0	1	0	0	0	3	3	1
SCIENCEDIRECT.COM	2015	0	14	13	1	1	0	0	0	0	0	2	1	1
SCIENCEDIRECT.COM	2016	0	23	16	4	2	3	1	0	0	0	5	5	0
SCIENCEDIRECT.COM	2017	0	24	18	2	3	4	0	0	0	0	0	0	0
SCIENCEDIRECT.COM	2018	2	39	34	5	4	0	0	0	0	0	10	6	4
SCIENCEDIRECT.COM	2019	0	101	94	14	1	0	0	0	0	0	24	21	4
SCIENCEDIRECT.COM	2020	0	95	93	7	0	0	1	0	2	0	24	23	1
SCIENCEDIRECT.COM	2021	0	138	134	13	0	3	0	0	4	3	27	24	4
SCIENCEDIRECT.COM	2022	0	131	124	20	0	2	2	2	2	1	27	26	4
SCIENCEDIRECT.COM	2023	2	77	68	14	2	2	1	4	0	2	16	15	3
SCIENCEDIRECT.COM	2024	0	18	18	2	0	1	0	0	0	0	4	4	0
SCIENCEETBIENCOMMUN.PRESSBOOKS.PUB	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	1985	0	1	0	0	1	0	0	0	0	0	1	1	0
SCIENCEMAG.ORG	1992	0	1	0	0	1	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	1993	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	1997	0	2	0	1	1	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	1999	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2000	0	3	0	2	1	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2002	0	1	1	0	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2003	0	1	1	0	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2007	0	3	1	2	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2009	0	7	3	4	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2010	0	3	1	2	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2011	0	3	0	1	2	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2012	0	2	0	0	2	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2014	0	1	0	0	1	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2017	0	1	0	1	0	0	0	0	0	0	1	1	0
SCIENCEMAG.ORG	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
SCIENCEMAG.ORG	2020	0	1	0	1	0	0	0	0	0	0	0	0	0
SCIENCES-ET-BONHEUR.ORG	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCESHUMAINES.COM	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIENCESHUMAINES.COM	2014	0	1	0	0	0	0	1	0	0	0	0	0	0
SCIENDO.COM	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
