PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35270609","Effect of Housing Quality on the Mental Health of University Students during the COVID-19 Lockdown","Morganti A, Brambilla A, Aguglia A, Amerio A, Miletto N, Parodi N, Porcelli C, Odone A, Costanza A, Signorelli C, Serafini G, Amore M, Capolongo S.","Int J Environ Res Public Health. 2022 Mar 2;19(5):2918. doi: 10.3390/ijerph19052918.","Morganti A","Int J Environ Res Public Health","2022","2022/03/10","PMC8910332","","10.3390/ijerph19052918"
"34969087","Domiciliary medication review (ReMeDo): development, reliability and acceptability of a tool for community pharmacists","Quintana-Barcena P, Sinner C, Berger J.","Int J Pharm Pract. 2022 May 26;30(2):129-135. doi: 10.1093/ijpp/riab078.","Quintana-Barcena P","Int J Pharm Pract","2022","2021/12/30","","","10.1093/ijpp/riab078"
"34837042","Genetic generalized epilepsies in adults - challenging assumptions and dogmas","Vorderwülbecke BJ, Wandschneider B, Weber Y, Holtkamp M.","Nat Rev Neurol. 2022 Feb;18(2):71-83. doi: 10.1038/s41582-021-00583-9. Epub 2021 Nov 26.","Vorderwülbecke BJ","Nat Rev Neurol","2022","2021/11/27","","","10.1038/s41582-021-00583-9"
"34654800","Compensatory ion transport buffers daily protein rhythms to regulate osmotic balance and cellular physiology","Stangherlin A, Watson JL, Wong DCS, Barbiero S, Zeng A, Seinkmane E, Chew SP, Beale AD, Hayter EA, Guna A, Inglis AJ, Putker M, Bartolami E, Matile S, Lequeux N, Pons T, Day J, van Ooijen G, Voorhees RM, Bechtold DA, Derivery E, Edgar RS, Newham P, O'Neill JS.","Nat Commun. 2021 Oct 15;12(1):6035. doi: 10.1038/s41467-021-25942-4.","Stangherlin A","Nat Commun","2021","2021/10/16","PMC8520019","","10.1038/s41467-021-25942-4"
"34639111","Comparison of Two Experimental Mouse Dry Eye Models through Inflammatory Gene Set Enrichment Analysis Based on a Multiplexed Transcriptomic Approach","Kessal K, Daull P, Cimbolini N, Feraille L, Grillo S, Docquier M, Baudouin C, Brignole-Baudouin F, Garrigue JS.","Int J Mol Sci. 2021 Oct 5;22(19):10770. doi: 10.3390/ijms221910770.","Kessal K","Int J Mol Sci","2021","2021/10/13","PMC8509332","","10.3390/ijms221910770"
"34635165","Decontaminating N95/FFP2 masks for reuse during the COVID-19 epidemic: a systematic review","Peters A, Lotfinejad N, Palomo R, Zingg W, Parneix P, Ney H, Pittet D.","Antimicrob Resist Infect Control. 2021 Oct 11;10(1):144. doi: 10.1186/s13756-021-00993-w.","Peters A","Antimicrob Resist Infect Control","2021","2021/10/12","PMC8503730","","10.1186/s13756-021-00993-w"
"34462473","Collagen V insufficiency in a mouse model for Ehlers Danlos-syndrome affects viscoelastic biomechanical properties explaining thin and brittle corneas","Kling S, Torres-Netto EA, Abdshahzadeh H, Espana EM, Hafezi F.","Sci Rep. 2021 Aug 30;11(1):17362. doi: 10.1038/s41598-021-96775-w.","Kling S","Sci Rep","2021","2021/08/31","PMC8405695","","10.1038/s41598-021-96775-w"
"34455487","Mining Natural Compounds to Target WNT Signaling: Land and Sea Tales","Katanaev VL, Blagodatski A, Xu J, Khotimchenko Y, Koval A.","Handb Exp Pharmacol. 2021;269:215-248. doi: 10.1007/164_2021_530.","Katanaev VL","Handb Exp Pharmacol","2021","2021/08/29","","","10.1007/164_2021_530"
"34452907","Structure of the phosphoinositide 3-kinase (PI3K) p110γ-p101 complex reveals molecular mechanism of GPCR activation","Rathinaswamy MK, Dalwadi U, Fleming KD, Adams C, Stariha JTB, Pardon E, Baek M, Vadas O, DiMaio F, Steyaert J, Hansen SD, Yip CK, Burke JE.","Sci Adv. 2021 Aug 27;7(35):eabj4282. doi: 10.1126/sciadv.abj4282. Print 2021 Aug.","Rathinaswamy MK","Sci Adv","2021","2021/08/28","PMC8397274","","10.1126/sciadv.abj4282"
"34439134","Drug Repurposing to Identify a Synergistic High-Order Drug Combination to Treat Sunitinib-Resistant Renal Cell Carcinoma","Rausch M, Rutz A, Allard PM, Delucinge-Vivier C, Docquier M, Dormond O, Dyson PJ, Wolfender JL, Nowak-Sliwinska P.","Cancers (Basel). 2021 Aug 6;13(16):3978. doi: 10.3390/cancers13163978.","Rausch M","Cancers (Basel)","2021","2021/08/27","PMC8391235","","10.3390/cancers13163978"
"34341677","Civil Disobedience in Times of Pandemic: Clarifying Rights and Duties","Della Croce Y, Nicole-Berva O.","Crim Law Philos. 2023;17(1):155-174. doi: 10.1007/s11572-021-09592-7. Epub 2021 Jul 28.","Della Croce Y","Crim Law Philos","2023","2021/08/03","PMC8318054","","10.1007/s11572-021-09592-7"
"34204321","Parental Perception of Vocal Contact with Preterm Infants: Communicative Musicality in the Neonatal Intensive Care Unit","Monaci MG, Gratier M, Trevarthen C, Grandjean D, Kuhn P, Filippa M.","Children (Basel). 2021 Jun 17;8(6):513. doi: 10.3390/children8060513.","Monaci MG","Children (Basel)","2021","2021/07/02","PMC8234571","","10.3390/children8060513"
"34163832","Combined spectroscopic studies on post-functionalized Au(25) cluster as an ATR-FTIR sensor for cations","Baghdasaryan A, Brun E, Wang Y, Salassa G, Lacour J, Bürgi T.","Chem Sci. 2021 Apr 20;12(21):7419-7427. doi: 10.1039/d1sc01654g.","Baghdasaryan A","Chem Sci","2021","2021/06/24","PMC8171333","","10.1039/d1sc01654g"
"34147631","Structurally constrained effective brain connectivity","Crimi A, Dodero L, Sambataro F, Murino V, Sona D.","Neuroimage. 2021 Oct 1;239:118288. doi: 10.1016/j.neuroimage.2021.118288. Epub 2021 Jun 18.","Crimi A","Neuroimage","2021","2021/06/20","","","10.1016/j.neuroimage.2021.118288"
"34124658","Endurance Is Improved in Female Rats After Living High-Training High Despite Alterations in Skeletal Muscle","Malgoyre A, Prola A, Meunier A, Chapot R, Serrurier B, Koulmann N, Bigard X, Sanchez H.","Front Sports Act Living. 2021 May 28;3:663857. doi: 10.3389/fspor.2021.663857. eCollection 2021.","Malgoyre A","Front Sports Act Living","2021","2021/06/14","PMC8193088","","10.3389/fspor.2021.663857"
"34079513","Chronic Migraine Preventive Treatment by Prefrontal-Occipital Transcranial Direct Current Stimulation (tDCS): A Proof-of-Concept Study on the Effect of Psychiatric Comorbidities","Mastria G, Viganò A, Corrado A, Mancini V, Pirillo C, Badini S, Petolicchio B, Toscano M, Altieri M, Delle Chiaie R, Di Piero V.","Front Neurol. 2021 May 13;12:654900. doi: 10.3389/fneur.2021.654900. eCollection 2021.","Mastria G","Front Neurol","2021","2021/06/03","PMC8166222","","10.3389/fneur.2021.654900"
"34052829","Long-term effects of early treatment with SSRIs on cognition and brain development in individuals with 22q11.2 deletion syndrome","Mancini V, Maeder J, Bortolin K, Schneider M, Schaer M, Eliez S.","Transl Psychiatry. 2021 May 29;11(1):336. doi: 10.1038/s41398-021-01456-x.","Mancini V","Transl Psychiatry","2021","2021/05/30","PMC8164636","","10.1038/s41398-021-01456-x"
"34036644","Soft tissue integration of different abutment surfaces: An experimental study with histological analysis","Canullo L, Penarrocha Oltra D, Pesce P, Zarauz C, Lattanzio R, Penarrocha Diago M, Iezzi G.","Clin Oral Implants Res. 2021 Aug;32(8):928-940. doi: 10.1111/clr.13782. Epub 2021 Jun 14.","Canullo L","Clin Oral Implants Res","2021","2021/05/26","","","10.1111/clr.13782"
"33971272","Microemulsion-based gel for the transdermal delivery of rasagiline mesylate: In vitro and in vivo assessment for Parkinson's therapy","Patel P, Pol A, Kalaria D, Date AA, Kalia Y, Patravale V.","Eur J Pharm Biopharm. 2021 Aug;165:66-74. doi: 10.1016/j.ejpb.2021.04.026. Epub 2021 May 7.","Patel P","Eur J Pharm Biopharm","2021","2021/05/10","","","10.1016/j.ejpb.2021.04.026"
"33903619","Motor imagery practice benefits during arm immobilization","Debarnot U, Perrault AA, Sterpenich V, Legendre G, Huber C, Guillot A, Schwartz S.","Sci Rep. 2021 Apr 26;11(1):8928. doi: 10.1038/s41598-021-88142-6.","Debarnot U","Sci Rep","2021","2021/04/27","PMC8076317","","10.1038/s41598-021-88142-6"
"33805477","Greater Osseointegration Potential with Nanostructured Surfaces on TiZr: Accelerated vs. Real-Time Ageing","Stavropoulos A, Sandgren R, Bellon B, Sculean A, Pippenger BE.","Materials (Basel). 2021 Mar 29;14(7):1678. doi: 10.3390/ma14071678.","Stavropoulos A","Materials (Basel)","2021","2021/04/03","PMC8036800","","10.3390/ma14071678"
"33781463","Alternative mobile phase additives for the characterization of protein biopharmaceuticals in liquid chromatography - Mass spectrometry","Lardeux H, Duivelshof BL, Colas O, Beck A, McCalley DV, Guillarme D, D'Atri V.","Anal Chim Acta. 2021 Apr 29;1156:338347. doi: 10.1016/j.aca.2021.338347. Epub 2021 Feb 24.","Lardeux H","Anal Chim Acta","2021","2021/03/30","","","10.1016/j.aca.2021.338347"
"33600766","An organelle-tethering mechanism couples flagellation to cell division in bacteria","Siwach M, Kumar L, Palani S, Muraleedharan S, Panis G, Fumeaux C, Mony BM, Sanyal S, Viollier PH, Radhakrishnan SK.","Dev Cell. 2021 Mar 8;56(5):657-670.e4. doi: 10.1016/j.devcel.2021.01.013. Epub 2021 Feb 17.","Siwach M","Dev Cell","2021","2021/02/18","","","10.1016/j.devcel.2021.01.013"
"33483553","Development and large volume production of extremely high current density YBa(2)Cu(3)O(7) superconducting wires for fusion","Molodyk A, Samoilenkov S, Markelov A, Degtyarenko P, Lee S, Petrykin V, Gaifullin M, Mankevich A, Vavilov A, Sorbom B, Cheng J, Garberg S, Kesler L, Hartwig Z, Gavrilkin S, Tsvetkov A, Okada T, Awaji S, Abraimov D, Francis A, Bradford G, Larbalestier D, Senatore C, Bonura M, Pantoja AE, Wimbush SC, Strickland NM, Vasiliev A.","Sci Rep. 2021 Jan 22;11(1):2084. doi: 10.1038/s41598-021-81559-z.","Molodyk A","Sci Rep","2021","2021/01/23","PMC7822827","","10.1038/s41598-021-81559-z"
"33341149","Forecasting seizure risk in adults with focal epilepsy: a development and validation study","Proix T, Truccolo W, Leguia MG, Tcheng TK, King-Stephens D, Rao VR, Baud MO.","Lancet Neurol. 2021 Feb;20(2):127-135. doi: 10.1016/S1474-4422(20)30396-3. Epub 2020 Dec 17.","Proix T","Lancet Neurol","2021","2020/12/20","PMC7968722","NIHMS1676020","10.1016/S1474-4422(20)30396-3"
"33182185","The interplay of flow processes shapes aquatic invertebrate successions in floodplain channels - A modelling applied to restoration scenarios","Marle P, Riquier J, Timoner P, Mayor H, Slaveykova VI, Castella E.","Sci Total Environ. 2021 Jan 1;750:142081. doi: 10.1016/j.scitotenv.2020.142081. Epub 2020 Sep 6.","Marle P","Sci Total Environ","2021","2020/11/13","","","10.1016/j.scitotenv.2020.142081"
"32747926","Abnormal Auditory Processing and Underlying Structural Changes in 22q11.2 Deletion Syndrome","Cantonas LM, Mancini V, Rihs TA, Rochas V, Schneider M, Eliez S, Michel CM.","Schizophr Bull. 2021 Jan 23;47(1):189-196. doi: 10.1093/schbul/sbaa104.","Cantonas LM","Schizophr Bull","2021","2020/08/05","PMC7825015","","10.1093/schbul/sbaa104"
"32564428","Genomic profiling of late-onset basal cell carcinomas from two brothers with nevoid basal cell carcinoma syndrome","Hasan Ali O, Yurchenko AA, Pavlova O, Sartori A, Bomze D, Higgins R, Ring SS, Hartmann F, Bühler D, Fritzsche FR, Jochum W, Navarini AA, Kim A, French LE, Dermitzakis E, Christiano AM, Hohl D, Bickers DR, Nikolaev SI, Flatz L.","J Eur Acad Dermatol Venereol. 2021 Feb;35(2):396-402. doi: 10.1111/jdv.16767. Epub 2020 Jul 23.","Hasan Ali O","J Eur Acad Dermatol Venereol","2021","2020/06/22","PMC7750252","NIHMS1617995","10.1111/jdv.16767"
"36331799","Knee osteoarthritis and adverse health outcomes: an umbrella review of meta-analyses of observational studies","Veronese N, Honvo G, Bruyère O, Rizzoli R, Barbagallo M, Maggi S, Smith L, Sabico S, Al-Daghri N, Cooper C, Pegreffi F, Reginster JY.","Aging Clin Exp Res. 2023 Feb;35(2):245-252. doi: 10.1007/s40520-022-02289-4. Epub 2022 Nov 4.","Veronese N","Aging Clin Exp Res","2023","2022/11/04","PMC9895027","","10.1007/s40520-022-02289-4"
"33666471","First Search for Dyons with the Full MoEDAL Trapping Detector in 13 TeV pp Collisions","Acharya B, Alexandre J, Benes P, Bergmann B, Bernabéu J, Bevan A, Branzas H, Burian P, Campbell M, Cecchini S, Cho YM, de Montigny M, De Roeck A, Ellis JR, El Sawy M, Fairbairn M, Felea D, Frank M, Hays J, Hirt AM, Janecek J, Kalliokoski M, Korzenev A, Lacarrère DH, Leroy C, Levi G, Lionti A, Mamuzic J, Maulik A, Margiotta A, Mauri N, Mavromatos NE, Mermod P, Mieskolainen M, Millward L, Mitsou VA, Orava R, Ostrovskiy I, Ouimet PP, Papavassiliou J, Parker B, Patrizii L, Păvălaş GE, Pinfold JL, Popa LA, Popa V, Pozzato M, Pospisil S, Rajantie A, Ruiz de Austri R, Sahnoun Z, Sakellariadou M, Santra A, Sarkar S, Semenoff G, Shaa A, Sirri G, Sliwa K, Soluk R, Spurio M, Staelens M, Suk M, Tenti M, Togo V, Tuszyński JA, Upreti A, Vento V, Vives O, Wall A; MoEDAL Collaboration.","Phys Rev Lett. 2021 Feb 19;126(7):071801. doi: 10.1103/PhysRevLett.126.071801.","Acharya B","Phys Rev Lett","2021","2021/03/05","","","10.1103/PhysRevLett.126.071801"
"35110756","Search for magnetic monopoles produced via the Schwinger mechanism","Acharya B, Alexandre J, Benes P, Bergmann B, Bertolucci S, Bevan A, Branzas H, Burian P, Campbell M, Cho YM, de Montigny M, De Roeck A, Ellis JR, Sawy ME, Fairbairn M, Felea D, Frank M, Gould O, Hays J, Hirt AM, Ho DL, Hung PQ, Janecek J, Kalliokoski M, Korzenev A, Lacarrère DH, Leroy C, Levi G, Lionti A, Maulik A, Margiotta A, Mauri N, Mavromatos NE, Mermod P, Millward L, Mitsou VA, Ostrovskiy I, Ouimet PP, Papavassiliou J, Parker B, Patrizii L, Păvălaş GE, Pinfold JL, Popa LA, Popa V, Pozzato M, Pospisil S, Rajantie A, de Austri RR, Sahnoun Z, Sakellariadou M, Santra A, Sarkar S, Semenoff G, Shaa A, Sirri G, Sliwa K, Soluk R, Spurio M, Staelens M, Suk M, Tenti M, Togo V, Tuszyn'ski JA, Upreti A, Vento V, Vives O.","Nature. 2022 Feb;602(7895):63-67. doi: 10.1038/s41586-021-04298-1. Epub 2022 Feb 2.","Acharya B","Nature","2022","2022/02/03","","","10.1038/s41586-021-04298-1"
"34644020","[Recommendations for management of misuses and addictions to benzodiazepines]","Grandjean C, Crettol Wavre S, Khazaal Y, Sanchis Zozaya J, Ansermot N, Vandenberghe F, Sibailly G, Eap CB.","Rev Med Suisse. 2021 Oct 13;17(754):1754-1759.","Grandjean C","Rev Med Suisse","2021","2021/10/13","","",""
"35839312","Nanoscale Femtosecond Dynamics of Mott Insulator (Ca(0.99)Sr(0.01))(2)RuO(4)","Vitalone RA, Sternbach AJ, Foutty BA, McLeod AS, Sow C, Golez D, Nakamura F, Maeno Y, Pasupathy AN, Georges A, Millis AJ, Basov DN.","Nano Lett. 2022 Jul 27;22(14):5689-5697. doi: 10.1021/acs.nanolett.2c00581. Epub 2022 Jul 15.","Vitalone RA","Nano Lett","2022","2022/07/15","","","10.1021/acs.nanolett.2c00581"
"35343132","Identification du patient complexe pour une prise en charge interprofessionnelle","Perone N, Schusselé Filliettaz S, Waldvogel F, Sommer J, Schaller P, Balavoine JF.","Rev Med Suisse. 2022 Mar 23;18(774):560-565. doi: 10.53738/REVMED.2022.18.774.560.","Perone N","Rev Med Suisse","2022","2022/03/28","","","10.53738/REVMED.2022.18.774.560"
"33439385","Suboptimal vaccination coverage of recommended vaccines among French children with recurrent autoinflammatory fever syndromes: a study from the Juvenile Inflammatory Rheumatism cohort","Rollet-Cohen V, Mirete J, Dingulu G, Hofer F, Hofer M, Woerner A, Dommergues MA, Hentgen V.","Clin Rheumatol. 2021 Jul;40(7):2855-2864. doi: 10.1007/s10067-020-05553-y. Epub 2021 Jan 13.","Rollet-Cohen V","Clin Rheumatol","2021","2021/01/13","","","10.1007/s10067-020-05553-y"
"35390536","National survey on the certification of competence in gynecologic surgical oncology: An AGOF (association of gynecologists in training) study","Benoit L, Pecheux O, Glicenstein F, Tournier A, Hamadmad R, Descourvieres L, Akaldios C; AGOF.","J Gynecol Obstet Hum Reprod. 2022 May;51(5):102371. doi: 10.1016/j.jogoh.2022.102371. Epub 2022 Apr 4.","Benoit L","J Gynecol Obstet Hum Reprod","2022","2022/04/07","","","10.1016/j.jogoh.2022.102371"
"36563609","The clinical features of asthma exacerbations in early-onset and eosinophilic late-onset asthma may differ significantly","Rothe T, von Garnier C, Bridevaux PO, Charbonnier F, Clarenbach C, Gianella P, Jochmann A, Kern L, Nikolay P, Steurer-Stey C, Leuppi JD; members of the SIG Obstructive Lung Diseases of the Swiss Society of Pneumology.","Respir Med. 2023 Jan;206:107067. doi: 10.1016/j.rmed.2022.107067. Epub 2022 Dec 9.","Rothe T","Respir Med","2023","2022/12/23","","","10.1016/j.rmed.2022.107067"
"34052671","Use of out-of-field contact shielding on patients in medical imaging: A review of current guidelines, recommendations and legislative documents","Candela-Juan C, Ciraj-Bjelac O, Sans Merce M, Dabin J, Faj D, Gallagher A, de Las Heras Gala H, Knežević Ž, Malchair F, De Monte F, Simantirakis G, Theodorakou C.","Phys Med. 2021 Jun;86:44-56. doi: 10.1016/j.ejmp.2021.05.017. Epub 2021 May 27.","Candela-Juan C","Phys Med","2021","2021/05/30","","","10.1016/j.ejmp.2021.05.017"
"34755208","Management of non-vestibular schwannomas in adult patients: a systematic review and consensus statement on behalf of the EANS skull base section. Part I: oculomotor and other rare non-vestibular schwannomas (I, II, III, IV, VI)","Bal J, Bruneau M, Berhouma M, Cornelius JF, Cavallo LM, Daniel RT, Froelich S, Jouanneau E, Meling TR, Messerer M, Roche PH, Schroeder HWS, Tatagiba M, Zazpe I, Paraskevopoulos D.","Acta Neurochir (Wien). 2022 Feb;164(2):285-297. doi: 10.1007/s00701-021-05048-y. Epub 2021 Nov 9.","Bal J","Acta Neurochir (Wien)","2022","2021/11/10","","","10.1007/s00701-021-05048-y"
"34312599","The ""New Caledonia COVID-19 Paradox"": Dramatic Indirect Impact of the Pandemic on Organ Donation and Transplantation in a Nonprevalence Country","Haidar F, Issa N, Gourinat AC, Savalle M, Chalus E, Laurence J, Chadban S, Wyburn K.","Kidney Int Rep. 2021 Sep;6(9):2519-2520. doi: 10.1016/j.ekir.2021.07.007. Epub 2021 Jul 22.","Haidar F","Kidney Int Rep","2021","2021/07/27","PMC8295055","","10.1016/j.ekir.2021.07.007"
"35305441","Molecular diagnosis and targeted treatment of advanced follicular cell-derived thyroid cancer in the precision medicine era","Capdevila J, Awada A, Führer-Sakel D, Leboulleux S, Pauwels P.","Cancer Treat Rev. 2022 May;106:102380. doi: 10.1016/j.ctrv.2022.102380. Epub 2022 Mar 15.","Capdevila J","Cancer Treat Rev","2022","2022/03/19","","","10.1016/j.ctrv.2022.102380"
"35032201","Correction to: Factors associated with hospital and intensive care admission in paediatric SARS‑CoV‑2 infection: a prospective nationwide observational cohort study","Uka A, Buettcher M, Bernhard-Stirnemann S, Fougère Y, Moussaoui D, Kottanattu L, Wagner N, Zimmermann P, Ritz N; Swiss Paediatric Surveillance Unit (SPSU).","Eur J Pediatr. 2022 Mar;181(3):1257. doi: 10.1007/s00431-021-04359-7.","Uka A","Eur J Pediatr","2022","2022/01/15","PMC8760592","","10.1007/s00431-021-04359-7"
"34845526","Factors associated with hospital and intensive care admission in paediatric SARS-CoV-2 infection: a prospective nationwide observational cohort study","Uka A, Buettcher M, Bernhard-Stirnemann S, Fougère Y, Moussaoui D, Kottanattu L, Wagner N, Zimmermann P, Ritz N; Swiss Paediatric Surveillance Unit (SPSU).","Eur J Pediatr. 2022 Mar;181(3):1245-1255. doi: 10.1007/s00431-021-04276-9. Epub 2021 Nov 29.","Uka A","Eur J Pediatr","2022","2021/11/30","PMC8628837","","10.1007/s00431-021-04276-9"
